"WorkerId","idx","Label"
"A2MCG5W6LHSRG9","447","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","447","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","447","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","448","Poor - Noise is audible, and it is annoying"
"A3P7M9666KJCP","448","Poor - Noise is audible, and it is annoying"
"APSN3KV49VLKX","448","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","449","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","449","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","449","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","45","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","45","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","45","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","450","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","450","Poor - Noise is audible, and it is annoying"
"A6OPXUFETV2BY","450","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","451","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","451","Excellent - No noise is audible"
"APSN3KV49VLKX","451","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","452","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","452","Fair - Noise is audible, and it is slightly annoying"
"A3O6D3HPXD0H8I","452","Fair - Noise is audible, and it is slightly annoying"
"A1BQBQG2GNY8AY","453","Bad - Noise is audible, and it is very annoying"
"A3P7M9666KJCP","453","Fair - Noise is audible, and it is slightly annoying"
"ASWZO1WY1UHEP","453","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","454","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","454","Good - Noise is audible, but it is not annoying"
"A31Z5TPD8QKE26","454","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","455","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","455","Excellent - No noise is audible"
"ARTQWWNFA7IOD","455","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","456","Poor - Noise is audible, and it is annoying"
"A1NOINYD1FZ55T","456","Good - Noise is audible, but it is not annoying"
"APSN3KV49VLKX","456","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","457","Fair - Noise is audible, and it is slightly annoying"
"A3OLRWACCCCUTU","457","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","457","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","458","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","458","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","458","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","459","Poor - Noise is audible, and it is annoying"
"A3OLRWACCCCUTU","459","Good - Noise is audible, but it is not annoying"
"ASWZO1WY1UHEP","459","Fair - Noise is audible, and it is slightly annoying"
"A1FP3SH704X01V","46","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","46","Fair - Noise is audible, and it is slightly annoying"
"A3TDUHEBFJ53NM","46","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","460","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","460","Bad - Noise is audible, and it is very annoying"
"A3OLRWACCCCUTU","460","Bad - Noise is audible, and it is very annoying"
"A3P7M9666KJCP","461","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","461","Fair - Noise is audible, and it is slightly annoying"
"APSN3KV49VLKX","461","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","462","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","462","Fair - Noise is audible, and it is slightly annoying"
"ARTQWWNFA7IOD","462","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","463","Excellent - No noise is audible"
"A3OLRWACCCCUTU","463","Excellent - No noise is audible"
"APSN3KV49VLKX","463","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","464","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","464","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","464","Excellent - No noise is audible"
"A1NOINYD1FZ55T","465","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","465","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","465","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","466","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","466","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","466","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","467","Poor - Noise is audible, and it is annoying"
"A3P7M9666KJCP","467","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","467","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","468","Fair - Noise is audible, and it is slightly annoying"
"APSN3KV49VLKX","468","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","468","Fair - Noise is audible, and it is slightly annoying"
"A26399B1QZ7XJJ","469","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","469","Poor - Noise is audible, and it is annoying"
"A34M93NJC830DP","469","Bad - Noise is audible, and it is very annoying"
"A3P7M9666KJCP","47","Excellent - No noise is audible"
"A3RQJM16UBTZKK","47","Good - Noise is audible, but it is not annoying"
"A3TDUHEBFJ53NM","47","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","470","Poor - Noise is audible, and it is annoying"
"A31Z5TPD8QKE26","470","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","470","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","471","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","471","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","471","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","472","Fair - Noise is audible, and it is slightly annoying"
"A3TDUHEBFJ53NM","472","Bad - Noise is audible, and it is very annoying"
"APSN3KV49VLKX","472","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","473","Poor - Noise is audible, and it is annoying"
"A3O6D3HPXD0H8I","473","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","473","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","474","Bad - Noise is audible, and it is very annoying"
"APSN3KV49VLKX","474","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","474","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","475","Poor - Noise is audible, and it is annoying"
"A3OLRWACCCCUTU","475","Excellent - No noise is audible"
"A3P7M9666KJCP","475","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","476","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","476","Bad - Noise is audible, and it is very annoying"
"A3O6D3HPXD0H8I","476","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","477","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","477","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","477","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","478","Bad - Noise is audible, and it is very annoying"
"A3O6D3HPXD0H8I","478","Poor - Noise is audible, and it is annoying"
"A3P7M9666KJCP","478","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","479","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","479","Excellent - No noise is audible"
"ARTQWWNFA7IOD","479","Excellent - No noise is audible"
"A3CJVRJ34U70Y9","48","Excellent - No noise is audible"
"A3TDUHEBFJ53NM","48","Excellent - No noise is audible"
"A6DX45U3O1CR","48","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","480","Poor - Noise is audible, and it is annoying"
"A1NOINYD1FZ55T","480","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","480","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","481","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","481","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","481","Excellent - No noise is audible"
"A34M93NJC830DP","482","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","482","Good - Noise is audible, but it is not annoying"
"ASWZO1WY1UHEP","482","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","483","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","483","Excellent - No noise is audible"
"A3P7M9666KJCP","483","Excellent - No noise is audible"
"A1NOINYD1FZ55T","484","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","484","Fair - Noise is audible, and it is slightly annoying"
"ARTQWWNFA7IOD","484","Bad - Noise is audible, and it is very annoying"
"A2J237J8KM3OCS","485","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","485","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","485","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","486","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","486","Fair - Noise is audible, and it is slightly annoying"
"A6OPXUFETV2BY","486","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","487","Good - Noise is audible, but it is not annoying"
"A6DX45U3O1CR","487","Good - Noise is audible, but it is not annoying"
"ASWZO1WY1UHEP","487","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","488","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","488","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","488","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","489","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","489","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","489","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","49","Fair - Noise is audible, and it is slightly annoying"
"A1FP3SH704X01V","49","Excellent - No noise is audible"
"A3BEGZR3FC5XQA","49","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","490","Bad - Noise is audible, and it is very annoying"
"A1NOINYD1FZ55T","490","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","490","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","491","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","491","Excellent - No noise is audible"
"A6DX45U3O1CR","491","Excellent - No noise is audible"
"A1NOINYD1FZ55T","492","Poor - Noise is audible, and it is annoying"
"APSN3KV49VLKX","492","Fair - Noise is audible, and it is slightly annoying"
"ARTQWWNFA7IOD","492","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","493","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","493","Poor - Noise is audible, and it is annoying"
"A3OLRWACCCCUTU","493","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","494","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","494","Fair - Noise is audible, and it is slightly annoying"
"APSN3KV49VLKX","494","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","495","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","495","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","495","Excellent - No noise is audible"
"A2J237J8KM3OCS","496","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","496","Fair - Noise is audible, and it is slightly annoying"
"A3O6D3HPXD0H8I","496","Fair - Noise is audible, and it is slightly annoying"
"A2J237J8KM3OCS","497","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","497","Poor - Noise is audible, and it is annoying"
"A3O6D3HPXD0H8I","497","Fair - Noise is audible, and it is slightly annoying"
"A2J237J8KM3OCS","498","Fair - Noise is audible, and it is slightly annoying"
"APSN3KV49VLKX","498","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","498","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","499","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","499","Excellent - No noise is audible"
"A3P7M9666KJCP","499","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","5","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","5","Good - Noise is audible, but it is not annoying"
"A3RQJM16UBTZKK","5","Excellent - No noise is audible"
"A1FP3SH704X01V","50","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","50","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","50","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","500","Excellent - No noise is audible"
"A1NOINYD1FZ55T","500","Fair - Noise is audible, and it is slightly annoying"
"A3O6D3HPXD0H8I","500","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","501","Poor - Noise is audible, and it is annoying"
"A6OPXUFETV2BY","501","Fair - Noise is audible, and it is slightly annoying"
"APSN3KV49VLKX","501","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","502","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","502","Excellent - No noise is audible"
"ARTQWWNFA7IOD","502","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","503","Excellent - No noise is audible"
"A34M93NJC830DP","503","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","503","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","504","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","504","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","504","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","505","Poor - Noise is audible, and it is annoying"
"A3OLRWACCCCUTU","505","Poor - Noise is audible, and it is annoying"
"ARTQWWNFA7IOD","505","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","506","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","506","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","506","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","507","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","507","Good - Noise is audible, but it is not annoying"
"A6OPXUFETV2BY","507","Fair - Noise is audible, and it is slightly annoying"
"A1BQBQG2GNY8AY","508","Poor - Noise is audible, and it is annoying"
"A34M93NJC830DP","508","Bad - Noise is audible, and it is very annoying"
"A3O6D3HPXD0H8I","508","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","509","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","509","Fair - Noise is audible, and it is slightly annoying"
"ASWZO1WY1UHEP","509","Excellent - No noise is audible"
"A1YSYI926BBOHW","51","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","51","Excellent - No noise is audible"
"A34M93NJC830DP","51","Excellent - No noise is audible"
"A2J237J8KM3OCS","510","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","510","Fair - Noise is audible, and it is slightly annoying"
"A3O6D3HPXD0H8I","510","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","511","Excellent - No noise is audible"
"A3OLRWACCCCUTU","511","Excellent - No noise is audible"
"APSN3KV49VLKX","511","Excellent - No noise is audible"
"A34M93NJC830DP","512","Fair - Noise is audible, and it is slightly annoying"
"A3OLRWACCCCUTU","512","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","512","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","513","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","513","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","513","Excellent - No noise is audible"
"A1NOINYD1FZ55T","514","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","514","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","514","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","515","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","515","Excellent - No noise is audible"
"ARTQWWNFA7IOD","515","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","516","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","516","Poor - Noise is audible, and it is annoying"
"A6OPXUFETV2BY","516","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","517","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","517","Excellent - No noise is audible"
"ASWZO1WY1UHEP","517","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","518","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","518","Good - Noise is audible, but it is not annoying"
"APSN3KV49VLKX","518","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","519","Excellent - No noise is audible"
"A31Z5TPD8QKE26","519","Excellent - No noise is audible"
"APSN3KV49VLKX","519","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","52","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","52","Poor - Noise is audible, and it is annoying"
"A3CJVRJ34U70Y9","52","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","520","Bad - Noise is audible, and it is very annoying"
"A1NOINYD1FZ55T","520","Bad - Noise is audible, and it is very annoying"
"A6DX45U3O1CR","520","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","521","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","521","Good - Noise is audible, but it is not annoying"
"APSN3KV49VLKX","521","Good - Noise is audible, but it is not annoying"
